Rank,Genre
2024,Action
2025,Misc
2026,Fighting
2027,Shooter
2028,Sports
2029,Fighting
2030,Shooter
2031,Action
2032,Platform
2033,Simulation
2034,Role-Playing
2035,Action
2036,Platform
2037,Action
2038,Simulation
2039,Sports
2040,Action
2041,Action
2042,Puzzle
2043,Action
2044,Action
2045,Action
2046,Platform
2047,Action
2048,Sports
2049,Sports
2050,Misc
2051,Misc
2052,Simulation
2053,Action
2054,Racing
2055,Platform
2056,Shooter
2057,Racing
2058,Role-Playing
2059,Sports
2060,Fighting
2061,Shooter
2062,Racing
2063,Sports
2064,Misc
2065,Misc
2066,Fighting
2067,Shooter
2068,Action
2069,Sports
2070,Racing
2071,Sports
2072,Shooter
2073,Sports
2074,Action
2075,Strategy
2076,Misc
2077,Action
2078,Misc
2079,Action
2080,Role-Playing
2081,Puzzle
2082,Misc
2083,Action
2084,Adventure
2085,Sports
2086,Racing
2087,Simulation
2088,Action
2089,Action
2090,Simulation
2091,Sports
2092,Action
2093,Misc
2094,Racing
2095,Platform
2096,Simulation
2097,Action
2098,Racing
2099,Action
2100,Misc
2101,Fighting
2102,Sports
2103,Platform
2104,Simulation
2105,Role-Playing
2106,Racing
2107,Sports
2108,Shooter
2109,Role-Playing
2110,Misc
2111,Misc
2112,Racing
2113,Puzzle
2114,Racing
2115,Shooter
2116,Role-Playing
2117,Role-Playing
2118,Role-Playing
2119,Racing
2120,Shooter
2121,Shooter
2122,Action
2123,Action
2124,Action
2125,Sports
2126,Sports
2127,Action
2128,Simulation
2129,Role-Playing
2130,Sports
2131,Platform
2132,Sports
2133,Role-Playing
2134,Sports
2135,Strategy
2136,Action
2137,Action
2138,Sports
2139,Sports
2140,Action
2141,Sports
2142,Sports
2143,Action
2144,Role-Playing
2145,Platform
2146,Action
2147,Action
2148,Role-Playing
2149,Shooter
2150,Simulation
2151,Role-Playing
2152,Misc
2153,Action
2154,Simulation
2155,Misc
2156,Role-Playing
2157,Action
2158,Adventure
2159,Fighting
2160,Shooter
2161,Platform
2162,Shooter
2163,Sports
2164,Role-Playing
2165,Sports
2166,Shooter
2167,Action
2168,Platform
2169,Fighting
2170,Action
2171,Simulation
2172,Fighting
2173,Action
2174,Sports
2175,Misc
2176,Misc
2177,Action
2178,Platform
2179,Role-Playing
2180,Action
2181,Misc
2182,Racing
2183,Role-Playing
2184,Strategy
2185,Misc
2186,Sports
2187,Action
2188,Action
2189,Misc
2190,Shooter
2191,Fighting
2192,Shooter
2193,Sports
2194,Action
2195,Misc
2196,Shooter
2197,Action
2198,Racing
2199,Shooter
2200,Platform
2201,Misc
2202,Misc
2203,Racing
2204,Action
2205,Action
2206,Sports
2207,Action
2208,Action
2209,Shooter
2210,Sports
2211,Role-Playing
2212,Sports
2213,Sports
2214,Action
2215,Action
2216,Action
2217,Role-Playing
2218,Sports
2219,Sports
2220,Sports
2221,Shooter
2222,Sports
2223,Misc
2224,Misc
2225,Sports
2226,Shooter
2227,Sports
2228,Role-Playing
2229,Sports
2230,Racing
2231,Action
2232,Simulation
2233,Racing
2234,Action
2235,Platform
2236,Platform
2237,Platform
2238,Action
2239,Sports
2240,Action
2241,Racing
2242,Shooter
2243,Role-Playing
2244,Fighting
2245,Racing
2246,Action
2247,Simulation
2248,Role-Playing
2249,Action
2250,Sports
2251,Sports
2252,Sports
2253,Sports
2254,Action
2255,Fighting
2256,Action
2257,Misc
2258,Sports
2259,Action
2260,Fighting
2261,Platform
2262,Adventure
2263,Adventure
2264,Shooter
2265,Action
2266,Action
2267,Action
2268,Sports
2269,Racing
2270,Racing
2271,Fighting
2272,Role-Playing
2273,Sports
2274,Shooter
2275,Shooter
2276,Sports
2277,Sports
2278,Action
2279,Action
2280,Strategy
2281,Sports
2282,Racing
2283,Action
2284,Racing
2285,Platform
2286,Racing
2287,Adventure
2288,Misc
2289,Role-Playing
2290,Shooter
2291,Simulation
2292,Misc
2293,Misc
2294,Role-Playing
2295,Action
2296,Sports
2297,Misc
2298,Racing
2299,Sports
2300,Shooter
2301,Racing
2302,Misc
2303,Sports
2304,Racing
2305,Puzzle
2306,Shooter
2307,Action
2308,Sports
2309,Platform
2310,Shooter
2311,Sports
2312,Action
2313,Sports
2314,Platform
2315,Shooter
2316,Misc
2317,Role-Playing
2318,Racing
2319,Sports
2320,Role-Playing
2321,Action
2322,Role-Playing
2323,Sports
2324,Sports
2325,Sports
2326,Platform
2327,Shooter
2328,Shooter
2329,Sports
2330,Sports
2331,Action
2332,Platform
2333,Role-Playing
2334,Sports
2335,Adventure
2336,Platform
2337,Strategy
2338,Strategy
2339,Action
2340,Adventure
2341,Simulation
2342,Racing
2343,Sports
2344,Sports
2345,Fighting
2346,Action
2347,Racing
2348,Racing
2349,Shooter
2350,Sports
2351,Role-Playing
2352,Shooter
2353,Sports
2354,Misc
2355,Role-Playing
2356,Platform
2357,Fighting
2358,Action
2359,Action
2360,Misc
2361,Misc
2362,Action
2363,Misc
2364,Action
2365,Action
2366,Misc
2367,Simulation
2368,Shooter
2369,Action
2370,Strategy
2371,Simulation
2372,Fighting
2373,Sports
2374,Racing
2375,Role-Playing
2376,Simulation
2377,Shooter
2378,Platform
2379,Sports
2380,Racing
2381,Sports
2382,Sports
2383,Shooter
2384,Shooter
2385,Shooter
2386,Racing
2387,Role-Playing
2388,Puzzle
2389,Action
2390,Role-Playing
2391,Sports
2392,Sports
2393,Shooter
2394,Sports
2395,Fighting
2396,Sports
2397,Misc
2398,Shooter
2399,Fighting
2400,Misc
2401,Action
2402,Shooter
2403,Sports
2404,Role-Playing
2405,Puzzle
2406,Action
2407,Misc
2408,Misc
2409,Role-Playing
2410,Misc
2411,Action
2412,Action
2413,Sports
2414,Action
2415,Action
2416,Role-Playing
2417,Action
2418,Fighting
2419,Role-Playing
2420,Racing
2421,Sports
2422,Sports
2423,Fighting
2424,Action
2425,Platform
2426,Sports
2427,Action
2428,Action
2429,Racing
2430,Sports
2431,Sports
2432,Action
2433,Racing
2434,Sports
2435,Sports
2436,Action
2437,Fighting
2438,Sports
2439,Shooter
2440,Simulation
2441,Platform
2442,Action
2443,Action
2444,Racing
2445,Sports
2446,Shooter
2447,Action
2448,Sports
2449,Racing
2450,Action
2451,Fighting
2452,Misc
2453,Shooter
2454,Action
2455,Action
2456,Role-Playing
2457,Sports
2458,Action
2459,Action
2460,Sports
2461,Role-Playing
2462,Simulation
2463,Action
2464,Sports
2465,Action
2466,Racing
2467,Simulation
2468,Role-Playing
2469,Fighting
2470,Sports
2471,Shooter
2472,Racing
2473,Shooter
2474,Role-Playing
2475,Sports
2476,Adventure
2477,Sports
2478,Shooter
2479,Action
2480,Racing
2481,Puzzle
2482,Fighting
2483,Simulation
2484,Action
2485,Strategy
2486,Sports
2487,Action
2488,Shooter
2489,Sports
2490,Shooter
2491,Misc
2492,Misc
2493,Misc
2494,Adventure
2495,Sports
2496,Platform
2497,Misc
2498,Strategy
2499,Sports
2500,Puzzle
2501,Action
2502,Fighting
2503,Platform
2504,Adventure
2505,Sports
2506,Shooter
2507,Sports
2508,Sports
2509,Sports
2510,Role-Playing
2511,Action
2512,Misc
2513,Fighting
2514,Racing
2515,Puzzle
2516,Fighting
2517,Sports
2518,Action
2519,Adventure
2520,Action
2521,Role-Playing
2522,Platform
2523,Misc
2524,Misc
2525,Sports
2526,Shooter
2527,Simulation
2528,Role-Playing
2529,Misc
2530,Sports
2531,Sports
2532,Action
2533,Role-Playing
2534,Action
2535,Fighting
2536,Adventure
2537,Misc
2538,Role-Playing
2539,Puzzle
2540,Racing
2541,Sports
2542,Action
2543,Sports
2544,Misc
2545,Role-Playing
2546,Role-Playing
2547,Sports
2548,Action
2549,Platform
2550,Shooter
2551,Action
2552,Role-Playing
2553,Racing
2554,Puzzle
2555,Puzzle
2556,Action
2557,Sports
2558,Action
2559,Sports
2560,Role-Playing
2561,Simulation
2562,Misc
2563,Sports
2564,Action
2565,Fighting
2566,Misc
2567,Action
2568,Simulation
2569,Misc
2570,Racing
2571,Shooter
2572,Simulation
2573,Role-Playing
2574,Shooter
2575,Sports
2576,Action
2577,Racing
2578,Shooter
2579,Sports
2580,Sports
2581,Simulation
2582,Action
2583,Role-Playing
2584,Action
2585,Action
2586,Misc
2587,Strategy
2588,Sports
2589,Racing
2590,Action
2591,Misc
2592,Sports
2593,Role-Playing
2594,Sports
2595,Shooter
2596,Action
2597,Sports
2598,Action
2599,Fighting
2600,Adventure
2601,Platform
2602,Misc
2603,Racing
2604,Role-Playing
2605,Role-Playing
2606,Simulation
2607,Strategy
2608,Racing
2609,Sports
2610,Action
2611,Fighting
2612,Platform
2613,Role-Playing
2614,Simulation
2615,Simulation
2616,Role-Playing
2617,Shooter
2618,Action
2619,Action
2620,Sports
2621,Sports
2622,Role-Playing
2623,Strategy
2624,Sports
2625,Sports
2626,Sports
2627,Fighting
2628,Action
2629,Puzzle
2630,Action
2631,Shooter
2632,Misc
2633,Platform
2634,Shooter
2635,Adventure
2636,Shooter
2637,Misc
2638,Puzzle
2639,Adventure
2640,Misc
2641,Fighting
2642,Action
2643,Strategy
2644,Puzzle
2645,Sports
2646,Strategy
2647,Shooter
2648,Sports
2649,Action
2650,Sports
2651,Racing
2652,Action
2653,Role-Playing
2654,Puzzle
2655,Shooter
2656,Platform
2657,Sports
2658,Action
2659,Action
2660,Misc
2661,Shooter
2662,Shooter
2663,Racing
2664,Misc
2665,Sports
2666,Action
2667,Racing
2668,Shooter
2669,Role-Playing
2670,Fighting
2671,Fighting
2672,Racing
2673,Fighting
2674,Action
2675,Platform
2676,Role-Playing
2677,Action
2678,Simulation
2679,Action
2680,Action
2681,Shooter
2682,Platform
2683,Racing
2684,Platform
2685,Sports
2686,Role-Playing
2687,Sports
2688,Platform
2689,Racing
2690,Shooter
2691,Adventure
2692,Simulation
2693,Racing
2694,Action
2695,Fighting
2696,Fighting
2697,Fighting
2698,Sports
2699,Shooter
2700,Fighting
2701,Shooter
2702,Misc
2703,Sports
2704,Puzzle
2705,Action
2706,Role-Playing
2707,Sports
2708,Misc
2709,Role-Playing
2710,Shooter
2711,Sports
2712,Sports
2713,Shooter
2714,Action
2715,Fighting
2716,Adventure
2717,Adventure
2718,Sports
2719,Fighting
2720,Racing
2721,Shooter
2722,Role-Playing
2723,Action
2724,Fighting
2725,Sports
2726,Misc
2727,Action
2728,Simulation
2729,Role-Playing
2730,Strategy
2731,Misc
2732,Role-Playing
2733,Platform
2734,Fighting
2735,Misc
2736,Platform
2737,Adventure
2738,Misc
2739,Action
2740,Fighting
2741,Action
2742,Action
2743,Action
2744,Racing
2745,Action
2746,Shooter
2747,Shooter
2748,Fighting
2749,Sports
2750,Shooter
2751,Sports
2752,Role-Playing
2753,Action
2754,Action
2755,Racing
2756,Fighting
2757,Sports
2758,Misc
2759,Shooter
2760,Platform
2761,Role-Playing
2762,Sports
2763,Adventure
2764,Action
2765,Fighting
2766,Misc
2767,Role-Playing
2768,Racing
2769,Shooter
2770,Role-Playing
2771,Action
2772,Fighting
2773,Role-Playing
2774,Misc
2775,Shooter
2776,Action
2777,Racing
2778,Sports
2779,Misc
2780,Racing
2781,Action
2782,Action
2783,Sports
2784,Action
2785,Racing
2786,Fighting
2787,Shooter
2788,Puzzle
2789,Action
2790,Sports
2791,Fighting
2792,Role-Playing
2793,Simulation
2794,Role-Playing
2795,Simulation
2796,Sports
2797,Fighting
2798,Platform
2799,Shooter
2800,Puzzle
2801,Fighting
2802,Racing
2803,Sports
2804,Platform
2805,Platform
2806,Misc
2807,Platform
2808,Shooter
2809,Sports
2810,Role-Playing
2811,Adventure
2812,Racing
2813,Sports
2814,Misc
2815,Strategy
2816,Puzzle
2817,Action
2818,Action
2819,Action
2820,Sports
2821,Racing
2822,Simulation
2823,Sports
2824,Simulation
2825,Shooter
2826,Strategy
2827,Platform
2828,Action
2829,Action
2830,Action
2831,Action
2832,Role-Playing
2833,Strategy
2834,Shooter
2835,Sports
2836,Shooter
2837,Sports
2838,Racing
2839,Action
2840,Action
2841,Sports
2842,Fighting
2843,Action
2844,Misc
2845,Platform
2846,Shooter
2847,Action
2848,Sports
2849,Puzzle
2850,Racing
2851,Sports
2852,Role-Playing
2853,Simulation
2854,Adventure
2855,Action
2856,Sports
2857,Shooter
2858,Shooter
2859,Action
2860,Sports
2861,Role-Playing
2862,Sports
2863,Simulation
2864,Action
2865,Fighting
2866,Sports
2867,Action
2868,Action
2869,Racing
2870,Role-Playing
2871,Sports
2872,Fighting
2873,Racing
2874,Adventure
2875,Action
2876,Sports
2877,Role-Playing
2878,Strategy
2879,Misc
2880,Sports
2881,Platform
2882,Action
2883,Action
2884,Misc
2885,Racing
2886,Fighting
2887,Action
2888,Action
2889,Role-Playing
2890,Puzzle
2891,Sports
2892,Fighting
2893,Fighting
2894,Misc
2895,Shooter
2896,Action
2897,Role-Playing
2898,Shooter
2899,Sports
2900,Sports
2901,Shooter
2902,Action
2903,Sports
2904,Sports
2905,Sports
2906,Sports
2907,Role-Playing
2908,Puzzle
2909,Strategy
2910,Simulation
2911,Action
2912,Sports
2913,Shooter
2914,Simulation
2915,Sports
2916,Action
2917,Racing
2918,Sports
2919,Role-Playing
2920,Shooter
2921,Simulation
2922,Action
2923,Action
2924,Role-Playing
2925,Strategy
2926,Adventure
2927,Simulation
2928,Platform
2929,Racing
2930,Simulation
2931,Action
2932,Sports
2933,Action
2934,Simulation
2935,Action
2936,Shooter
2937,Sports
2938,Sports
2939,Adventure
2940,Role-Playing
2941,Platform
2942,Action
2943,Sports
2944,Action
2945,Action
2946,Action
2947,Action
2948,Action
2949,Racing
2950,Racing
2951,Shooter
2952,Adventure
2953,Action
2954,Racing
2955,Action
2956,Misc
2957,Platform
2958,Sports
2959,Fighting
2960,Sports
2961,Platform
2962,Action
2963,Action
2964,Action
2965,Racing
2966,Action
2967,Misc
2968,Racing
2969,Role-Playing
2970,Platform
2971,Simulation
2972,Role-Playing
2973,Action
2974,Shooter
2975,Action
2976,Action
2977,Action
2978,Role-Playing
2979,Sports
2980,Action
2981,Action
2982,Platform
2983,Sports
2984,Fighting
2985,Platform
2986,Fighting
2987,Action
2988,Sports
2989,Action
2990,Role-Playing
2991,Action
2992,Shooter
2993,Shooter
2994,Fighting
2995,Role-Playing
2996,Racing
2997,Racing
2998,Sports
2999,Adventure
3000,Shooter
3001,Fighting
3002,Racing
3003,Role-Playing
3004,Role-Playing
3005,Misc
3006,Action
3007,Misc
3008,Misc
3009,Shooter
3010,Role-Playing
3011,Shooter
3012,Racing
3013,Action
3014,Shooter
3015,Sports
3016,Adventure
3017,Shooter
3018,Simulation
3019,Fighting
3020,Shooter
3021,Sports
3022,Misc
3023,Action
3024,Shooter
3025,Simulation
3026,Racing
3027,Misc
3028,Role-Playing
3029,Sports
3030,Action
3031,Action
3032,Role-Playing
3033,Role-Playing
3034,Sports
3035,Action
3036,Shooter
3037,Adventure
3038,Puzzle
3039,Simulation
3040,Action
3041,Misc
3042,Strategy
3043,Platform
3044,Fighting
3045,Misc
3046,Action
3047,Adventure
3048,Sports
3049,Shooter
3050,Simulation
3051,Action
3052,Misc
3053,Simulation
3054,Sports
3055,Sports
3056,Action
3057,Sports
3058,Sports
3059,Fighting
3060,Sports
3061,Role-Playing
3062,Sports
3063,Action
3064,Strategy
3065,Sports
3066,Sports
3067,Platform
3068,Puzzle
3069,Role-Playing
3070,Adventure
3071,Platform
3072,Misc
3073,Fighting
3074,Role-Playing
3075,Strategy
3076,Action
3077,Platform
3078,Action
3079,Simulation
3080,Sports
3081,Action
3082,Action
3083,Strategy
3084,Action
3085,Role-Playing
3086,Action
3087,Platform
3088,Misc
3089,Shooter
3090,Sports
3091,Action
3092,Misc
3093,Racing
3094,Misc
3095,Sports
3096,Action
3097,Sports
3098,Action
3099,Strategy
3100,Action
3101,Sports
3102,Role-Playing
3103,Racing
3104,Platform
3105,Platform
3106,Platform
3107,Action
3108,Racing
3109,Action
3110,Misc
3111,Role-Playing
3112,Puzzle
3113,Sports
3114,Sports
3115,Strategy
3116,Role-Playing
3117,Shooter
3118,Role-Playing
3119,Misc
3120,Action
3121,Role-Playing
3122,Action
3123,Misc
3124,Adventure
3125,Racing
3126,Misc
3127,Fighting
3128,Role-Playing
3129,Strategy
3130,Role-Playing
3131,Misc
3132,Misc
3133,Action
3134,Shooter
3135,Simulation
3136,Action
3137,Platform
3138,Role-Playing
3139,Platform
3140,Action
3141,Shooter
3142,Platform
3143,Racing
3144,Shooter
3145,Fighting
3146,Shooter
3147,Sports
3148,Shooter
3149,Strategy
3150,Platform
3151,Action
3152,Shooter
3153,Platform
3154,Racing
3155,Sports
3156,Action
3157,Action
3158,Shooter
3159,Platform
3160,Platform
3161,Misc
3162,Action
3163,Shooter
3164,Action
3165,Role-Playing
3166,Platform
3167,Racing
3168,Misc
3169,Action
3170,Misc
3171,Role-Playing
3172,Shooter
3173,Misc
3174,Action
3175,Misc
3176,Racing
3177,Sports
3178,Sports
3179,Shooter
3180,Racing
3181,Action
3182,Platform
3183,Action
3184,Misc
3185,Shooter
3186,Role-Playing
3187,Action
3188,Misc
3189,Misc
3190,Racing
3191,Racing
3192,Sports
3193,Strategy
3194,Sports
3195,Action
3196,Role-Playing
3197,Racing
3198,Sports
3199,Simulation
3200,Action
3201,Misc
3202,Action
3203,Misc
3204,Action
3205,Platform
3206,Platform
3207,Misc
3208,Action
3209,Action
3210,Sports
3211,Fighting
3212,Misc
3213,Shooter
3214,Action
3215,Platform
3216,Shooter
3217,Action
3218,Shooter
3219,Strategy
3220,Simulation
3221,Racing
3222,Strategy
3223,Role-Playing
3224,Racing
3225,Role-Playing
3226,Sports
3227,Role-Playing
3228,Role-Playing
3229,Sports
3230,Action
3231,Sports
3232,Simulation
3233,Action
3234,Shooter
3235,Racing
3236,Platform
3237,Misc
3238,Strategy
3239,Shooter
3240,Action
3241,Sports
3242,Fighting
3243,Action
3244,Shooter
3245,Role-Playing
3246,Sports
3247,Role-Playing
3248,Sports
3249,Shooter
3250,Shooter
3251,Sports
3252,Action
3253,Sports
3254,Shooter
3255,Platform
3256,Action
3257,Action
3258,Adventure
3259,Action
3260,Simulation
3261,Racing
3262,Sports
3263,Platform
3264,Misc
3265,Sports
3266,Action
3267,Action
3268,Action
3269,Fighting
3270,Fighting
3271,Sports
3272,Racing
3273,Puzzle
3274,Misc
3275,Misc
3276,Fighting
3277,Role-Playing
3278,Platform
3279,Action
3280,Adventure
3281,Role-Playing
3282,Sports
3283,Strategy
3284,Racing
3285,Role-Playing
3286,Sports
3287,Misc
3288,Sports
3289,Shooter
3290,Sports
3291,Action
3292,Action
3293,Misc
3294,Misc
3295,Shooter
3296,Platform
3297,Misc
3298,Sports
3299,Misc
3300,Simulation
3301,Misc
3302,Shooter
3303,Sports
3304,Misc
3305,Sports
3306,Platform
3307,Platform
3308,Shooter
3309,Simulation
3310,Shooter
3311,Shooter
3312,Misc
3313,Platform
3314,Sports
3315,Simulation
3316,Sports
3317,Simulation
3318,Racing
3319,Role-Playing
3320,Sports
3321,Action
3322,Action
3323,Action
3324,Sports
3325,Misc
3326,Misc
3327,Action
3328,Sports
3329,Action
3330,Misc
3331,Simulation
3332,Fighting
3333,Fighting
3334,Shooter
3335,Strategy
3336,Sports
3337,Sports
3338,Racing
3339,Platform
3340,Racing
3341,Fighting
3342,Fighting
3343,Role-Playing
3344,Action
3345,Sports
3346,Action
3347,Action
3348,Action
3349,Misc
3350,Sports
3351,Action
3352,Adventure
3353,Action
3354,Role-Playing
3355,Platform
3356,Racing
3357,Action
3358,Action
3359,Puzzle
3360,Shooter
3361,Action
3362,Racing
3363,Sports
3364,Platform
3365,Racing
3366,Misc
3367,Fighting
3368,Simulation
3369,Racing
3370,Strategy
3371,Racing
3372,Adventure
3373,Action
3374,Strategy
3375,Sports
3376,Adventure
3377,Misc
3378,Action
3379,Sports
3380,Racing
3381,Fighting
3382,Strategy
3383,Puzzle
3384,Action
3385,Racing
3386,Platform
3387,Sports
3388,Sports
3389,Strategy
3390,Misc
3391,Sports
3392,Action
3393,Sports
3394,Misc
3395,Shooter
3396,Role-Playing
3397,Action
3398,Shooter
3399,Sports
3400,Strategy
3401,Sports
3402,Misc
3403,Action
3404,Action
3405,Puzzle
3406,Action
3407,Sports
3408,Sports
3409,Platform
3410,Action
3411,Misc
3412,Action
3413,Action
3414,Racing
3415,Sports
3416,Shooter
3417,Sports
3418,Role-Playing
3419,Fighting
3420,Sports
3421,Role-Playing
3422,Action
3423,Sports
3424,Sports
3425,Misc
3426,Action
3427,Action
3428,Platform
3429,Role-Playing
3430,Role-Playing
3431,Action
3432,Shooter
3433,Sports
3434,Simulation
3435,Sports
3436,Sports
3437,Sports
3438,Shooter
3439,Action
3440,Action
3441,Simulation
3442,Action
3443,Shooter
3444,Misc
3445,Simulation
3446,Role-Playing
3447,Sports
3448,Sports
3449,Puzzle
3450,Role-Playing
3451,Role-Playing
3452,Simulation
3453,Misc
3454,Platform
3455,Simulation
3456,Sports
3457,Platform
3458,Sports
3459,Shooter
3460,Sports
3461,Action
3462,Sports
3463,Platform
3464,Action
3465,Shooter
3466,Simulation
3467,Sports
3468,Sports
3469,Sports
3470,Racing
3471,Shooter
3472,Role-Playing
3473,Role-Playing
3474,Action
3475,Role-Playing
3476,Platform
3477,Adventure
3478,Action
3479,Fighting
3480,Simulation
3481,Shooter
3482,Racing
3483,Role-Playing
3484,Sports
3485,Sports
3486,Adventure
3487,Strategy
3488,Misc
3489,Role-Playing
3490,Fighting
3491,Action
3492,Sports
3493,Sports
3494,Action
3495,Sports
3496,Sports
3497,Adventure
3498,Sports
3499,Role-Playing
3500,Puzzle
3501,Sports
3502,Platform
3503,Sports
3504,Sports
3505,Action
3506,Role-Playing
3507,Simulation
3508,Shooter
3509,Platform
3510,Racing
3511,Shooter
3512,Puzzle
3513,Sports
3514,Action
3515,Role-Playing
3516,Action
3517,Action
3518,Strategy
3519,Action
3520,Action
3521,Action
